"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:23:05.5280792 PM","Explorer.EXE","9848","FileSystemControl","D:\test-document.txt","INVALID DEVICE REQUEST","Control: FSCTL_CREATE_OR_GET_OBJECT_ID"
"9:23:05.5280915 PM","Explorer.EXE","9848","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.2762446 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.2762708 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.2762816 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.2764008 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.2764141 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.2764229 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.3393321 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.3393535 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.3393644 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.3394994 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.3395275 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.3395439 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.4034015 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.4034271 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.4034378 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.4035444 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.4035567 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.4035647 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.8787727 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.8787905 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.8787989 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
"9:23:07.8788900 PM","Notepad.exe","18080","CreateFile","D:\test-document.txt","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:23:07.8789005 PM","Notepad.exe","18080","QueryNetworkOpenInformationFile","D:\test-document.txt","SUCCESS","CreationTime: 9/12/2026 7:27:05 PM, LastAccessTime: 9/12/2026 12:00:00 AM, LastWriteTime: 5/23/2026 11:23:58 AM, ChangeTime: 1/1/1980 12:00:00 AM, AllocationSize: 1/1/1601 2:00:00 AM, EndOfFile: 1/1/1601 2:00:00 AM, FileAttributes: A"
"9:23:07.8789072 PM","Notepad.exe","18080","CloseFile","D:\test-document.txt","SUCCESS",""
